text,is_hatespeech
<user> Noo but all the fame they got bcs of looks only nd hype too 🙆🏾 without any skills thats the biggest sin 🫱🏽‍🫲🏾,False
"Izinkan saya mengatakan sesuatu pada anda semua ! Mudah sekali !! Menghancurkan nama baik, bangsa..! Meruntuhkan Ketahanan negara, Membangun isu sensisitif yang meicu bentrok..! BAGI sebuah Negara yang kebutuhan Vitalnya Bergantung pada Kebijakan luar Negeri Negara lain.!",False
"<user> akuu, nanti minumannya dikasih ke ojol",False
<user> Adaa lupa episod berapa tapi mereka juga bawa isu daerah konflik,False
<user> Gw kecepatan baca Inkompeten jadi...😢,False
plus bojoku dini iki jajan akeh tenan.. mailov! tp yo jenenge hengga dicurhati malah ngajak gelut dan nglawak 🥹 mana bawa2 nabi dan rosul. woi!!,False
"<user> <user> <user> They are not reliable sources now then, when they amplify the propaganda of the occupier. You would never consider citing or even considering any outlet that would repeat nazi propaganda or standpoints before or during WW2, would you?",False
Terkuak...! Kelompok OPM Seluruhnya Melakukan Perampasan Dana Desa Untuk Bertahan Hidup. papuaaman papuadamai <link>,False
"Ab isake baad, agar kisee ne bhee I mean kisee ne bhee. mis Mannat ke saath Malika kee vajah se koee na insaaphee kee, use insalt kiya, ya use bhee koee takaleeph pahunchaee.. I swear to God.. mujhase bura na koee nahin hoga🔥😎 Mannat AdSha ManVik AyeshaSingh AdnanKhan <link>",False
<user> Pesen ojol aja kak,False
yeah bcs kpop is shit from a butt rn and yall are forcing yourself to like these songs,False
<user> When miras que en un torneo saque 5vrces tus earnings,False
"<user> Did you see the propaganda nonsense with Tucker and the green beret? That story was utter BS. If something like that had happened, it would be all over every major media outlet. Wag the dog",False
<user> Ini oknum apa rata semua sih,False
"Personel Polsek Silangkitang Polres Labuhanbatu Selatan Melaksanakan KRYD dalam Rangka Antisipasi Geng Motor, Begal dan 3C poldasumut divisihumaspolri patroli semuaorang sorotan <link>",False
"<user> <user> <user> <user> Bien madura ya es. esposa del jefe de prensa de telefuturo enrique davalos. Toto gonzalez es primo de santiago gonzalez. Después lloran por el nepotismo. Si bien eso es en el sector público bien también le ubican a su gente estos paladines de la prensa, sin sus apoyos no llegaban",False
"<user> <user> Orang tua reunian, biar gak hilang dikasih kalung nama. Maklum lah sudah mulai pikun. Mestinya orang tua sadar akan usianya sebentar lagi. Bukannya lebih baik perbanyak pahala?",False
<user> send dc,False
"<user> I could buy that. Especially if this call was already priced in somewhat. Would think it would slow down a bit. There has just been a lot of selling on solid calls this season in the big names. HOOD is different, but that is still in the back of my mind",False
Sayaaanggg…makann sayanggg🍗🤤ayam gongso datang saayangg🥰✨ badangizinasional bgn mbg fyp makanbergizigratis,False
"Akhir-akhir ini kita disajikan berita terkait beberapa kasus tentang program MBG. Program MBG ini bagus meski terkesan dipaksakan. Bukan soal lemahnya program, tapi soal kepatuhan pada aturan, kedisiplinan pelaksana yang tidak mengindahkan kedisiplinan yang mengacu pada standar operasional... Karena program yang hebat pun akan kehilangan makna jika pelaksanaannya tidak taat standar. Sebelum MBG ini direalisasikan, terlebih dahulu disiapkan SDM melalui pendidikan dan pelatihan serta uji kompetensi, agar tidak adanya kasus yang sekarang kita saksikan. Namun, ya realita yg terjadi ada saja oknum yg tidak berintegritas yang kemudian tidak menjalankan etika dan amanahnya dengan baik.. Beberapa bulan lalu berkesempatan mendokumentasikan kegiatan uji kompetensi bagi para peserta SPPI (Sarjana Penggerak Pembangunan Indonesia). Mereka adalah calon penggerak yang nantinya akan menjadi kepala dapur di SPPG (Satuan Pelayanan Pemenuhan Gizi) — garda terdepan dalam memastikan program Makan Bergizi Gratis (MBG) berjalan sesuai tujuan. Uji kompetensi ini bukan sekadar formalitas. Ia adalah proses penting untuk memastikan: ✅ Setiap calon kepala dapur memahami SOP dengan baik. ✅ Standar pelayanan dan pemenuhan gizi benar-benar dipatuhi. ✅ Setiap langkah pelaksanaan mengedepankan kualitas, keamanan, dan keberlanjutan. Dari pendidikan yang dilalui, harapan bersama lahirnya tenaga-tenaga yang kompeten, berintegritas, dan konsisten menjaga amanah. Sebab memastikan gizi masyarakat, terutama anak-anak bangsa, adalah tanggung jawab mulia yang tidak boleh dianggap sepele. mbg makanbergizi integritas pelayanansepenuhhati kompetensi",False
"<user> daerah seturan by, km dmn",False
KNMP KampungNelayanMerahPutih PanganBiru 2025KKPRiseTogether EkonomiBiruUntukIndonesiaEmas SaktiWahyuTrenggono KKPGOID EkonomiBiru,False
"<user> <user> aduh ini aku banget, into love hate tapi di situasi tertentu bisa banget lovey lovey dan menyayangi pacar kecilku seperti malika anjaaii 🫰🏼 apalagi isengin kamu yang emang udah jadi rutinitas favorite aku setiap harinya 🤣 lucuu banget tuh kenapa sih, kaya respon kamu —",False
kayaknya gue terbiasa dapet driver ojol baik baik nan sopan di nangor sampe gue lupa kalo banyak driver bad attitude di muak bumi ini,False
<user> <user> Mending di onlineke kabeh,False
siapa nih yg kmren mau anggur dan susu??? mbg sppg makanbergizigratis fyp,False
Membalas <user>🦖 ahli gizi jangan suka ngide diluar nurul. cari tau dulu bahan pangan dengan kandungan zat berbahayanya sehingga tidak ada menu aneh yang membahayakan anak2. . . chepkumink mbg fyp viral,False
"Halo rek, saiki musim anyar, ning penyakit lawas kumat maneh. Koyok wis dadi tradisi ta opo, kebobolan ndek menit-menit akhir. Sing paling gress yo wingi kuwi musuh PSIM. ​Musuh Persis ambek PSIS yo ngono, wes unggul, eh moro2 dibales pas injury time. Iki dudu masalah apes maneh, rek. Ning onok masalah sing kudu diberesi. Opo iki masalah konsentrasi pemain? Opo fisik pemain sing wis kendor? Iki Penyakit seng kudu di obati , Kita perbaiki bersama harapan yang telah hancur. Sebagai bonek, awakdewe kudu tetep dukung tim, tapi yo kudu kritis. Komen nang ngisor iki, yaopo pendapatmu?",False
mengawali hari senin dengan macet dan panasnya udara ndarjo yg mataharinya ada 10 ini,False
"Antispasi Guantibmas balap liar, tawuran dan geng, Sabhara Polsek Ciledug Polres Metro Tangerang Kota laksanakan monitoring kewilayahan perbatasan dan patroli mobile malam hari melalui Pos Pantau Kreo Jl. Hos Cokroaminoto Kreo Larangan Kota Tangerang. 2/8/2025 <link>",False
"Hello, well arrive in Jogjakarta 14th of August, we are looking for a guide in prambanan and borobudur. Fell free to contact me",False
"*aku yg berdiri ditengah mereka* hi gaes hi stop dulu oke, kita maem seblak bareng ayo sambil ceritain lagi pada kenapa ini kok gelut gini ada masalah apa ?? HIDEANDSIS TWELVE EP HideAndSisEP12 GawinCaskey",False
Kegiatan ini bertujuan memastikan penerapan standar mutu dan keamanan hasil perikanan tetap terjaga selama proses penanganan ikan di kapal. PanganBiru 2025KKPRiseTogether EkonomiBiruUntukIndonesiaEmas SaktiWahyuTrenggono KKPGOID CPIBKapal BadanMutuKKPYogyakarta,False
Kemarin Bapak Presiden sudah memberikan petunjuk untuk peningkatan kualitas pelaksanaan Makan Bergizi Gratis.,False
Dps macet banget ya pagi ini,False
"<user> kalau benar, ini oknum kapolsek adalah mastermind / dalang pengerusakan rumah oleh warga karena narasi &amp; provokasi yang dilakukan DENGAN MENGGUNAKAN PAKAIAN DINAS DAN PADA JAM DINAS. jika propam abai, artinya negara menyetujui tindakan oknum kapolsek tersebut <user> 🫡 <link>",False
"...pertanggungjawaban negara atas dosa-dosa pelanggaranham di masa lalu dengan harapan agar tidak terulang kembali di masa depan. Ini soal kemanusiaan yang tidak bisa diselesaikan dengan basa-basi rekonsiliasi, melainkan melalui jalur pengadilan HAM.",False
"<user> Pertanyaan memancing kerusuhan, dijawab serius jadi masalah, dijawab bercanda nggak percaya.",False
<user> Eh anak ku yo mari tak jak metu terus kenek macet na 😭🫠,False
"p @.jaehyun cepet pulang, gua udh siap bgt di nafkahin sama lu. soalnya cari duit sendiri capek bgt. balik dri kantor jam 17.30 WIB sampe rumah 21.19 WIB. gilaaa, banjir dimana-mana sampe macet dan stuck.. plisss p @.jaehyun gua siap nikah klo suaminya LU (JAEHYUN).",False
"<user> Yg maut jatuh bagunan tu, kompom2 ke bunuh diri? Family, NGO2 senyap ja??",False
"Cok jancok asu ailis ngajak gelut awan2 ngene, masalahmu opo mbot jancok? Gangerti aku nguber yudisium 15 Agustus <link>",True
"Anggota Polsek Kalibawang Dipimpin Pawas IPTU YOSEANO Y. N. S.H., melaksanakan Pengamanan Kegiatan Perayaan Ekaristi Penerimaan Sakramen Penguatan Keuskupan Agung Semarang di Gereja Santa Theresia Lisieux Boro Banjarasri Diikuti Sekitar 504 Jemaat Dipimpin Romo Eko Santoso Pr dan Romo Thomas Ari Wibowo Pr. PoldaJogja PolresKulonprogo PatroliJogja PoldaDIY PolsekKalibawang HariBhayangkara79 PolriUntukMasyarakat 110",False
<user> Dih orang NTB. Emang banyak bener pendukung mulyono dari wilayah timur indo.,False
Hemm.. Bengkel Surabaya Menduga Motor Brebet Usai Isi Pertalite di SPBU Bukan Karena Dioplos <link>,False
"Bhabinkamtibmas Gondangdia Intensifkan Patroli, Ingatkan Security di Jalan MH Thamrin Tingkatkan Kewaspadaan Jakarta Pusat — Upaya menjaga keamanan dan ketertiban masyarakat terus ditingkatkan jajaran kepolisian di wilayah hukum Polsek Metro Menteng. Kali ini, Bhabinkamtibmas <link>",False
<user> Mandala krida njaluk neng kaesang pisang ae mbah mertuane wong jogja toh,False
<user> Kenapa Kontras dibawa2... Komisi untuk orang hilang dan tindak kekerasan??,False
kakak kakak yg work! sbg crew outlet di fnb boleh reply? sender ijin mau tanya tanya,False
"DC has already been dissolved. If you pulled your head out of your butt and did some research , you might know a truth or two. I can’t until it all comes out and all you hating egotistical democrats are gonna need God to get you through the trauma you will be suffering from for the next year or two.",False
"<user> ya Allahhhh :((( itu yg daritadi pagi macet kahh, dosenku ada yg ngestory keknya td pagi disitu macett",False
"Dengan pimpinan upacara Ziarah Dansat Brimob Polda DIY Kombes Polisi Edi S. Sinulingga, S.I.K., M.H dan dilanjutkan tabur bunga. PatroliJogja InovasiProblemSolvingJogja PoldaJogja PoldaDIY PolrestaYogyakarta PolresJogja KapoldaDIY KapolrestaYogyakarta polsekumbulharjo",False
kamu kapan ?sppgwonojoyo makansiang makanbegizigratis mbg fypシ゚,False
"Halo teman-teman, maaf kalau postingan ini agak di luar konteks sama kondisi yang lagi berat di Indonesia sekarang. Aku izin buat share berita orang hilang ya temen-temen😊 Aku lagi nyari kakak temenku yg ada di foto ini, atas nama Novendra Andre Rumampuk, dgn ciri2 sbb: cont- <link>",False
"<user> ikrrr kek mereka udah sampe berbusa kali ngasih tau dont take it seriously tapi ttep dijadiin bahan war, dan parahnya malah nyindirnya ke solo lagi, padahal mereka ngikut perbadutannya aja kan engga. jadi bentrok lagi, saling hate t/z lagi",False
Lyric is beefing with me in every outlet Even text 😂😂😂😂😂😂😂😂😂😂😂😂😂,False
"<user> Pungli ini sejenis pemerasan versi duit receh menurut gw, krn ada pengancaman dan tekanan dari seseorang yg merupakan tindakan illegal. Selain copot, di penjara juga untuk anggotanya 🙂 Krn untuk efek jera dan shock therapy untuk para oknum yg suka pungli 🙂 Biar ga main-main",False
"Bhabinkamtibmas Polsek Jetis Aipda Fajar Yuli Wibowo, S.H. melaksanakan sambang dan dialogis Kamtibmas di Kantor Kelurahan Cokrodiningratan, Senin (13/10). polsekjetisjogja polresjogja poldajogja sambangkamtibmasjetisjogja giatbhabinjetisjogja <link>",False
"Prediksi Semen Padang vs PSBS Biak - BRI Super League: Preview, H2H, Susunan Pemain <link>",False
"Hinesor juga menyatakan minat untuk bermitra dengan <user> dalam mendukung program prioritas EkonomiBiru, khususnya pada aspek ketahanan pangan melalui inovasi budi daya berkelanjutan PanganBiru 2025KKPRiseTogether SDMKP SDMUnggul",False
"Kami sadar mereka buka bagian dari dirimu pak , ayo ratakan pembangunan daerah terpencil , dan buat perpres untuk masyarakat kecil",False
<user> Mayat latta jay kurdap-ay. Kaso machambaam panay taba sagpamingsan. Hahay.,False
"Wahhhh..... Anggota DPR Fraksi PKB Minta KAI Fasilitasi Gerbong Merokok di Kereta Jarak Jauh, Klaim Aspirasi Rakyat Klik untuk baca: <link>",False
"Acara diawali dengan penyambutan tamu undangan dan penampilan tari Sigeh Penguten dari remaja PKBI. Anak-anak binaan LPKA tampil percaya diri dalam berbagai pertunjukan seni seperti pencak silat, solo song, tari piring, band akustik, hingga flashmob bersama.",False
"Pengaturan lalu lintas pagi dipimpin Kapolsek Pengasih AKP Toha,S.H yang bertujuan memberikan pelayanan kepada masyarakat di jalan sehingga membuat tertib dan aman.Senin 13/10/2025.Pagi patroliJogja poldaJogja polreskulonprogo divisihumaspolri polripresisi kulonprogo <link>",False
"Rapimnas Partai Demokrat, Edy Irawan : DPD Lampung Siap Menangkan AHY dan Pileg 2024 <link>",False
Inspeksi ini dilakukan untuk memastikan proses penanganan ikan di kapal tetap memenuhi standar mutu dan higienitas. ✅🐟 PanganBiru 2025KKPRiseTogether EkonomiBiruUntukIndonesiaEmas SaktiWahyuTrenggono KKPGOID BadanMutuKKPYogyakarta CPIBKapal MutuPerikanan,False
"Warisan berat pinokio proyek strategis nasional tinggalkan utang triliunan, Siapa yang akan tanggung? tranding fyp tranding viral nexavision",False
"Halo min, mau melaporkan. Tiang2 yg ada di perempatan ringroad Concat dari arah timur mau jatuh, tidak ada penyangganya. Tolong dibenahi, mosok yo kudu ono korban disik, wong ngopeni tiang lampu e raiso kok arep ngopeni tiyang tiyang!!! Tolong diupload min, samarkan nama akun saya.",False
"<user> <user> <user> Kalo kena upselling lagi beli di ofc store online aja udah paling bener. Tapi lagi banyak bgt paket yg isinya di curi oknum, jadi dilema 😑",False
Rumah Bukan Sekadar Dinding dan Atap... Selengkapnya: <link> kementerianham hakasasimanusia hakrumahlayak 3jutarumah kementerianham indonesiaemas2045 keadilansosial pembangunanuntukrakyat presidenprabowo nataliuspigai mugiyanto hakekosob <link>,False
"Selamat pagi Kak, silakan cek DM sudah Railmin respon ya. Railmin imbau untuk selalu hati-hati ya, terhadap akun penipuan yang mengatasnamakan KAI. Saat ini, seluruh akun media sosial KAI121 sudah terverifikasi. Mohon abaikan, jika ada balasan dari akun yang tidak bercentang emas dan meminta kakak untuk menghubungi via WhatsApp. Nomor resmi WhatsApp KAI121 (centang biru): 0811-1211-1121. Trims.",False
<user> Aku ada daerah utara di jakal sama palagan Ya dijual rumah sih Di palagan juga ada ruko yg di sewakan ni,False
"Nang Georgia, sing dipenjara yaiku mbah e (Alex Bane), dituduh aggravated assault lan liyane amarga nembak mobil sing mundur sawise tabrakan. Ora ana klaim mbela awake, dianggep road rage. Saiki wis diekstradisi menyang Pennsylvania kanggo kasus liyane. Begal e (sopir tabrak) ora kena tuduhan.",False
cukup cukup lah tu kau nak orang hilang kaki ke baru nak stop,False
<user> Yakin 99% bakal macet... apalagi kalau kegiatan koperasinya simpan pinjam.,False
<user> LMAO,False
taesan sama jaehyun gelut mulu perasaan di teaser,False
Long weekend macet nya pindah ke jogja,False
When tf they get a skims outlet in Woodbury????,False
Mending anak-anak di Pulau Jawa sekolah renang aja g sih? Banyak yg tenggelam.,False
HAHAHAHAHAHAH mayat maya ba naman ayuda eh,False
"Pasal 351 ayat (1) KUHP mengatur tentang tindak pidana penganiayaan. Bunyi pasal tersebut adalah: Barang siapa dengan sengaja menyerang kehormatan kesusilaan seseorang, atau barang siapa dengan sengaja dan melawan hukum merusak kesehatan seseorang, diancam dengan pidana penjara paling lama dua tahun delapan bulan atau pidana denda paling banyak empat ribu lima ratus rupiah..",False
<user> Kaya mau latihan silat,False
Gelut terus sampe lucu,False
"Tak sia sia kak wanie hantar mika and baby masuk silat, mika dapat no syatuuuu 😂😂",False
"UPT, serta sekretariat Dinas PU Bina Marga Jatim. Mereka tergabung dalam pasukan gabungan yang terdiri dari Satpol PP Prov. Jatim, TNI/Polwan, Taruna, TNI AD, TNI AL, TNI AU, Polri, Korpri, Mahasiswa UPN, Mahasiswa Poltekbang, Pelajar SMA, Pelajar SMK, Karang Taruna, dan Pramuka. <link>",False
